,subjects,elecs,s_Mai_RL,0_theta_AUC,1_alpha_AUC,2_beta_AUC,3_gamma_AUC,0_theta_Pow0,1_alpha_Pow0,2_beta_Pow0,3_gamma_Pow0,0_theta_Pow1,1_alpha_Pow1,2_beta_Pow1,3_gamma_Pow1,sig_1levtheta,sig_1levalpha,sig_1levbeta,sig_1levgamma,region,2lev_sig_theta,2lev_sig_alpha,2lev_sig_beta,2lev_sig_gamma
131,S2,49,IFG,0.5386428571428572,0.7031666666666666,0.5636428571428571,0.7906428571428572,246.5607603956657,187.58452463226,164.38103643211969,13.513781460199619,291.4932380564556,104.40643278272651,183.09784638859082,17.528073974697055,0,1,0,1,Frontal,0,0,0,1
132,S2,50,IFG,0.5032857142857143,0.5339047619047619,0.6998809523809524,0.6982857142857144,58.23094776807017,28.08757089455009,41.62157322168088,3.9912411691307454,47.64041899484098,21.475949436625786,31.82383090850501,4.604150430014704,0,0,1,1,Frontal,0,0,1,1
133,S2,51,SFG,0.5921666666666667,0.5707142857142858,0.5772619047619048,0.6206190476190476,174.30870964106748,47.42121844690188,77.84297345566634,10.267751293686961,121.68878447815308,57.58589639176961,67.44735178196903,11.296209308745825,0,0,0,1,Frontal,0,0,0,0
134,S2,52,SFG,0.5726428571428572,0.5651904761904761,0.5045,0.6098809523809524,31.51311363297563,12.089271848530455,18.105182503622345,2.0051404863717504,24.992086411196645,9.988175056531436,15.896935661580674,1.8441262793762727,0,0,0,1,Frontal,0,0,0,0
135,S2,53,SFG,0.5346190476190477,0.6302142857142857,0.5357142857142858,0.6562857142857144,50.4889327893241,25.77577275374185,39.05477287797285,5.736202606931786,41.121688509212774,34.04011673045981,43.422430491614506,6.589802495456492,0,1,0,1,Frontal,0,0,0,1
136,S2,54,SFG,0.5722619047619047,0.5950714285714286,0.6409285714285714,0.7721190476190477,681.2626068134379,293.46943740180353,537.0542859633923,30.03771173547633,443.23664886625886,186.4412353890117,374.472613423547,25.836784172371804,0,0,1,1,Frontal,0,0,1,0
137,S2,55,SFG,0.6018571428571429,0.630452380952381,0.5416666666666667,0.580952380952381,655.1942584042324,331.3126509045329,784.5765152209166,43.99847940504467,445.0837358807917,197.0305909392296,991.288948763703,47.58014581950289,1,1,0,0,Frontal,0,0,0,0
138,S2,56,SFG,0.6245238095238095,0.5743095238095239,0.4996428571428572,0.6450476190476191,118.73878963010158,48.976612529290115,138.74751239149788,15.477808616107259,87.3202514970822,69.05661493823861,126.65469563006887,17.368921739456457,1,0,0,1,Frontal,0,0,0,0
139,S2,57,Ins,0.5372142857142858,0.5834285714285714,0.6107142857142859,0.6094047619047621,168.85159776440676,50.15401497988286,68.94858520362173,17.293640427059902,145.52861213381894,65.66382198035451,79.40756253465752,16.19739327126108,0,0,1,1,Olf,0,0,1,1
170,S4,0,HC,0.6383333333333333,0.6483333333333334,0.5383333333333333,0.7166666666666668,676.2137428989089,486.66382283152353,371.69910408521207,13.575100619162354,374.8156890070704,1016.2014467815004,268.317860983815,8.426110884914992,0,0,0,1,MTL,0,0,0,0
171,S4,1,HC,0.6666666666666667,0.635,0.5850000000000001,0.7216666666666667,693.9994992022048,890.8587769269761,1169.3289008316474,34.61652818781533,252.1783220370077,2382.6497929308043,722.0684514239981,22.104484625759106,0,0,0,1,MTL,0,0,0,1
172,S4,2,HC,0.5700000000000001,0.625,0.6316666666666668,0.6950000000000001,893.7434037711514,790.8865960406991,604.6534869063273,17.842384046456512,578.9161645257237,1769.720816181209,383.437257616532,8.456470550075238,0,0,0,0,MTL,0,0,0,0
173,S4,7,HC,0.725,0.7000000000000001,0.9283333333333332,0.6466666666666667,1935.2769202750344,839.6492805189986,511.39847376275907,42.87411032086346,2969.576390008631,1536.5108891764594,988.3871941819997,47.57437880166739,1,0,1,0,MTL,0,0,1,0
174,S4,8,HC,0.6016666666666667,0.6566666666666666,0.7350000000000001,0.6983333333333334,302.5453213720224,204.50018371735058,194.1939913425672,16.023467599858254,247.33787101499328,102.87600534705149,130.36687507058667,19.638242588502138,0,0,1,0,MTL,0,0,0,0
175,S4,9,HC,0.6916666666666667,0.6566666666666667,0.8233333333333333,0.7866666666666666,471.9414320962146,171.28860546868643,164.2668208273271,25.26959857332127,320.4733078362077,111.50649716150629,246.3007892665509,31.1527944358156,0,0,1,1,MTL,0,0,0,1
176,S4,14,HC,0.72,0.7483333333333333,0.8333333333333334,0.7916666666666667,329.89678432579484,210.31832509181172,392.95002557414637,17.388853335911964,126.56775530435543,115.98605745989063,153.35583385723237,13.661128203081205,1,1,1,1,MTL,0,0,1,1
177,S4,15,HC,0.7750000000000001,0.75,0.6533333333333333,0.6283333333333333,134.23470248154015,31.44276141937727,94.39324278828285,14.667548080902732,54.520005556968705,49.31023173761693,191.15622501182582,16.092566404919395,1,1,0,0,MTL,0,1,0,0
178,S4,16,HC,0.6033333333333334,0.7816666666666667,0.6683333333333333,0.6733333333333333,80.65649950607978,53.133015560503395,83.55617679534154,4.0837329865119285,120.7418440537895,19.498780472349807,39.28629566865197,3.204381188345732,0,1,0,0,MTL,0,0,0,0
179,S4,20,HC,0.755,0.6533333333333334,0.6316666666666668,0.7533333333333334,45.45275374678402,22.6531455865952,45.46413339947482,6.0202589522962855,86.35878933668438,31.176125859576,54.633406544403016,5.41099905009796,1,0,0,1,MTL,1,0,0,0
180,S4,21,HC,0.5750000000000001,0.755,0.8016666666666667,0.5716666666666665,158.2833967767263,78.81371231808797,94.97616302258557,7.074700653930267,191.68778163218738,48.40300386364403,75.79543456377995,7.628711406932022,0,1,1,0,MTL,0,0,0,0
181,S4,22,HC,0.6200000000000001,0.7683333333333333,0.735,0.7083333333333334,400.0476335263829,47.779221686439065,287.4384056878266,11.189441750627363,286.5594578727348,61.06180244280383,155.49781854718574,12.57011300921851,0,1,1,0,MTL,0,1,1,0
182,S4,23,HC,0.6333333333333335,0.7183333333333334,0.8166666666666667,0.7550000000000001,50.195203794525135,26.87104846128561,55.750712270549144,3.07939117334754,59.9598778470234,17.362711365981355,32.21517017759344,3.4612920483388283,0,1,1,1,MTL,0,0,0,0
183,S4,25,PHG,0.77,0.7566666666666667,0.6316666666666668,0.6650000000000001,110.60228773883148,36.3286145610079,18.02701997409768,3.4740172163405623,42.62286777624349,21.811588934803254,22.858181418576063,3.180909362282,1,1,0,0,MTL,0,0,0,0
184,S4,26,PHG,0.7000000000000001,0.6666666666666667,0.7266666666666668,0.6633333333333333,734.1947963286281,107.57770465880158,331.9926980397151,8.403539634744028,399.4668622107897,170.7200643437315,126.50777041971183,4.102373414272144,0,0,1,0,MTL,0,0,1,0
185,S4,27,PHG,0.7283333333333334,0.6683333333333334,0.7066666666666667,0.6583333333333334,207.3157345168066,60.378602177839156,81.81714807915316,3.9677300133119138,94.75609621574509,27.609099321365107,49.88028513033084,2.8051012284199737,1,0,0,0,MTL,0,0,0,0
186,S4,28,PHG,0.8116666666666668,0.8916666666666668,0.7033333333333334,0.7233333333333334,1199.474314546994,240.3123128588316,139.5067480814256,3.6938083382535263,357.0632698810195,71.76009083350925,61.42414237256503,4.15618941118111,1,1,0,1,MTL,0,0,0,1
187,S4,29,PHG,0.7,0.6383333333333334,0.7233333333333334,0.8733333333333334,619.1292666176715,337.1786033242968,114.27139123098007,3.9214908242195374,928.3490415429984,227.38636973284093,88.47825173957645,3.069877321556371,0,0,1,1,MTL,0,0,1,0
188,S4,32,OFC,0.8150000000000001,0.6866666666666668,0.7333333333333333,0.7916666666666667,35.30331458561752,6.852284355652219,7.183489128158599,1.4525470120544504,19.693578012579483,9.556403019598422,8.361965760093959,1.65021609009295,1,0,1,1,Olf,0,0,0,0
189,S4,33,OFC,0.5316666666666667,0.8066666666666666,0.7283333333333333,0.8133333333333332,27.76775153693437,5.590004206337398,7.128914274203438,1.615556705698086,23.330400598317127,9.88501903785084,8.761363589215987,1.9025244027898431,0,1,1,1,Olf,0,1,0,1
190,S4,34,OFC,0.7283333333333334,0.72,0.6683333333333334,0.8,7.447745792059318,6.521191776469692,7.3679816863252094,1.032090500335963,15.526091752484955,8.246711538125048,6.1435812100429255,1.1401974149146257,1,1,0,1,Olf,1,0,0,0
191,S4,35,OFC,0.8450000000000001,0.7716666666666667,0.7416666666666667,0.6733333333333335,90.01137707749659,115.54844018758276,122.32625528059107,9.95488962896636,158.6445988855216,66.85223620124258,164.44628684660358,10.65839029527494,1,1,1,0,Olf,1,0,1,0
192,S4,36,OFC,0.7833333333333333,0.7266666666666668,0.8099999999999999,0.6383333333333334,86.70474955420136,120.21330657162252,165.66526445466502,11.704493426546474,144.07888145687173,210.19186960030342,214.953173803394,13.159709558268109,1,1,1,0,Olf,1,0,0,0
193,S4,37,OFC,0.8166666666666667,0.72,0.9066666666666666,0.6900000000000001,36.613349556917896,46.85737193667202,77.18989089569895,7.966957058461142,72.29428531245644,67.53083267017516,126.98769232225835,8.89484791785066,1,1,1,0,Olf,0,0,1,0
194,S4,38,OFC,0.6966666666666667,0.7566666666666667,0.7799999999999999,0.7333333333333333,131.23432706293687,108.22096148953725,255.37045723978642,9.790721851312696,82.48099297545241,146.14440953001778,326.9555857881276,11.528895136738674,0,1,1,1,Olf,0,0,0,0
195,S4,39,OFC,0.6166666666666666,0.7716666666666667,0.9066666666666664,0.9316666666666668,52.4155622742059,85.76847364466528,65.05075070183004,6.725350741284107,36.619159428027714,34.878065415394104,143.14147636973811,5.077748421037066,0,1,1,1,Olf,0,0,0,0
196,S4,40,OFC,0.8300000000000001,0.6416666666666668,0.78,0.66,10.450540337811576,17.984848392518252,16.716349955093893,1.6048448511303053,6.394001192695546,24.716554469722425,24.331460876328034,1.711294601277633,1,0,1,0,Olf,0,0,1,0
197,S4,41,IFG,0.9116666666666668,0.8316666666666667,0.6766666666666667,0.6700000000000002,43.705920454897566,30.81301987622674,34.15934453209185,2.787989134519812,17.98101970809179,18.33918330166342,48.91323637728165,3.3000262769224067,1,1,0,0,Frontal,0,0,0,0
198,S4,42,IFG,0.94,0.8033333333333333,0.6150000000000001,0.7883333333333333,65.18428099087224,111.07887915137188,72.68890975109503,2.8297194680678683,22.00351413182747,78.2511083034134,88.533731337683,3.2233853485758663,1,1,0,1,Frontal,0,0,0,1
199,S4,43,Ins,0.6783333333333335,0.7666666666666666,0.7733333333333333,0.67,391.6405711933017,135.39963394449842,34.35544443251707,4.684624952801209,566.3862597738997,94.54863126391693,49.978679424990005,5.0841066968872335,0,1,1,0,Olf,0,1,0,0
200,S4,44,Ins,0.7366666666666667,0.7250000000000001,0.7216666666666667,0.8816666666666666,89.58418697605238,49.68192863924402,37.112824768197214,5.560193164955777,59.35121471552186,59.588586098742894,31.189416714592447,6.853398434328913,1,1,1,1,Olf,0,1,0,0
201,S4,45,Ins,0.7350000000000001,0.6633333333333334,0.6866666666666666,0.8733333333333334,115.24577333351559,56.42449029108379,39.060405611015696,6.715115920254291,77.56557141215299,82.80988179717419,35.204756719121804,8.042092654751476,1,0,0,1,Olf,0,0,0,0
202,S5,0,HC,0.5504761904761905,0.6326190476190476,0.7661904761904762,0.5519047619047619,859.3723402970389,228.0138152123121,212.52614891927098,36.20695214587264,1278.2514313109173,149.2814398054457,121.92484415550501,31.260340036894718,0,1,1,0,MTL,0,0,0,0
203,S5,1,HC,0.6785714285714286,0.5,0.7928571428571429,0.6726190476190477,331.6842151916065,154.99592649697115,386.02835435372833,52.514924146125324,547.7736123499268,147.8659440518193,229.47791620380198,43.35844233326403,1,0,1,1,MTL,0,0,0,0
204,S5,2,HC,0.6130952380952379,0.5,0.7457142857142858,0.6326190476190476,414.8791143762021,158.1088673448229,387.50235325486994,54.85713185029192,655.623723004152,128.15320333532065,250.55333218000263,46.59590054540855,1,0,1,1,MTL,0,0,0,0
205,S5,3,HC,0.5,0.5033333333333333,0.6307142857142859,0.5016666666666667,138.64927143954216,70.52335023822972,159.11529900603242,23.305710560653075,143.71266298343656,57.20741967666194,200.2528386073373,21.69042550136343,0,0,1,0,MTL,0,0,0,0
206,S5,4,PHG,0.5311904761904762,0.7295238095238095,0.7695238095238096,0.5535714285714286,64.58683300442472,30.93018285832429,82.53570340996845,8.239952597258743,83.68020052626012,17.054136571070032,51.77532988916065,7.339510253967665,0,1,1,0,MTL,0,0,0,0
207,S5,6,Ins,0.5971428571428571,0.5083333333333333,0.5,0.5523809523809524,187.41423544315842,82.30243343418167,100.74757001110257,15.144335560114017,95.65239167868064,67.0433507985599,87.4627711514411,12.712813370516749,1,0,0,0,Olf,0,0,0,0
208,S5,7,Ins,0.7021428571428572,0.6854761904761906,0.5,0.5183333333333333,85.00075482474622,73.52074266725064,104.16985868386286,9.113239572757152,144.2193430684469,39.46131975964758,94.7138889326402,9.921231641970763,1,1,0,0,Olf,1,0,0,0
209,S5,8,IFG,0.5,0.7473809523809525,0.7523809523809524,0.8949999999999999,35.89926114983456,24.413758331645997,34.214544406727384,2.731120029362084,31.82736847677691,11.146222098392586,23.349384884759523,2.138449792180569,0,1,1,1,Frontal,0,0,0,0
210,S5,9,IFG,0.5,0.5,0.795,0.9176190476190478,48.915314016669655,23.99777120894019,49.527217336413315,3.4338072533162736,50.32263067872027,22.360585339594106,31.659658418236408,2.5335722783454457,0,0,1,1,Frontal,0,0,0,0
211,S5,10,IFG,0.5183333333333334,0.7869047619047619,0.7880952380952382,0.89,148.5167250184207,51.74909807465593,190.31176444158376,5.678896496721468,198.77956630868675,31.422051605329102,116.67601911013551,4.113071147689702,0,1,1,1,Frontal,0,1,1,0
212,S5,11,OFC,0.5145238095238095,0.5,0.6614285714285715,0.7040476190476191,73.78412536262023,33.128349420207144,41.87664688691783,6.454260602789347,105.97802825716828,30.824826804852748,28.44735993571921,5.141939458830868,0,0,1,1,Olf,0,0,0,0
213,S5,12,OFC,0.5,0.6052380952380952,0.7342857142857143,0.7240476190476189,83.99478068368946,59.592248209982046,57.10251099641527,11.780304468494904,79.43903141521213,32.96429798913166,40.69296702425803,9.407264098168241,0,1,1,1,Olf,0,0,0,0
214,S5,13,OFC,0.5,0.5004761904761905,0.7352380952380952,0.5854761904761905,80.5430791158422,46.69553236529416,56.9936579005034,13.420323140054286,69.87582434616972,38.29135318708461,39.21711796980925,11.938241647222528,0,0,1,1,Olf,0,0,1,0
215,S5,14,OFC,0.54,0.5045238095238095,0.6583333333333334,0.6700000000000002,124.47330540616043,64.12572949352212,89.66524694537868,14.157406316689663,176.1643211910353,81.60344805147334,73.47680116689864,11.858671217847776,0,0,1,1,Olf,0,0,1,0
216,S5,15,OFC,0.635,0.52,0.7285714285714285,0.6569047619047619,146.57272674838998,55.56949819516436,53.67454606557139,8.632532289731643,203.94756636438998,32.07851594769803,35.990864199811,7.177733251030724,1,0,1,1,Olf,1,0,0,0
217,S5,16,MFG,0.7004761904761906,0.6573809523809524,0.5,0.7169047619047619,71.37660444048092,16.884564571542064,20.262673769387398,3.0615344366636177,118.20195128150684,24.643132900216393,20.245758225427114,2.5214052950486594,1,1,0,1,Frontal,0,1,0,0
218,S5,17,MFG,0.5038095238095239,0.5769047619047618,0.5066666666666666,0.6735714285714287,96.99152372173964,58.0874408185382,96.26923585329693,88.70611679675083,69.2041547800877,32.856898096946374,74.7448756338217,78.37478274615668,0,0,0,1,Frontal,0,0,0,0
219,S5,18,IFG,0.6671428571428573,0.5,0.7702380952380953,0.7635714285714286,13.623873477982247,7.296165315931653,9.77287647236747,4.5448567308380925,19.018171500165227,7.569635730948267,7.456098888535426,2.8878434346058546,1,0,1,1,Frontal,0,0,1,0
220,S5,19,IFG,0.5883333333333333,0.6757142857142858,0.5609523809523809,0.8154761904761905,6.647651111355428,4.621287138837562,6.106836879491829,1.2464069465408651,8.886919435147536,2.501899434457426,4.6654476822701225,0.9877867094668582,1,1,0,1,Frontal,0,0,0,1
221,S5,20,IFG,0.5,0.6490476190476191,0.6426190476190478,0.8104761904761905,69.09202218599833,29.624765258235172,24.83495628852025,3.5650441123490224,65.86995291493028,17.856653794446927,18.685805279825768,2.915759559597745,0,1,1,1,Frontal,0,0,0,0
222,S5,23,ACC,0.8700000000000001,0.5402380952380953,0.6242857142857143,0.9109523809523812,8.5158233228213,4.4853294166843005,3.6739259015622814,0.6669611410575818,18.12569869278045,2.7577887346895937,2.7143543411737587,0.5477730124413044,1,0,1,1,Frontal,0,0,0,0
223,S5,24,MFG,0.5554761904761905,0.5,0.5021428571428571,0.91,159.4273565066099,118.5304890315432,162.5507678049076,14.884270417491242,95.98071495895643,109.92276276178923,141.1422232795301,10.248903260331158,0,0,0,1,Frontal,0,0,0,0
224,S5,25,MFG,0.6292857142857142,0.5104761904761905,0.8623809523809524,0.8549999999999999,118.8020587526917,88.11601682374908,132.51599149251922,24.75236050245148,188.66918101755184,107.37801149376837,85.53265187314105,18.31889656211745,1,0,1,1,Frontal,1,0,0,1
225,S5,26,MFG,0.5,0.569047619047619,0.582857142857143,0.875,157.77360926918803,119.76514732692141,145.15766297192798,28.084858575830932,137.92309456533425,88.67442700719694,176.92101729236674,23.85289942278259,0,0,0,1,Frontal,0,0,0,0
226,S5,27,MFG,0.5,0.5266666666666666,0.6988095238095239,0.7297619047619048,107.97198808946057,55.99148764081565,88.92929841706017,14.79093947331223,73.95773630978249,43.114264479657685,61.78459378404997,12.226824985928125,0,0,1,1,Frontal,0,0,0,1
227,S5,28,ACC,0.6840476190476191,0.7135714285714285,0.5454761904761904,0.8723809523809525,17.398478370847062,8.08994760699381,7.871872908480237,1.4508683448494897,28.247981391446032,4.287618547182649,6.599374478696351,1.2265507076596758,1,1,0,1,Frontal,0,0,0,0
228,S5,29,OFC,0.5,0.6269047619047619,0.8357142857142857,0.6119047619047618,39.456787210993326,28.23926055649317,32.49542168249589,5.128543097405302,30.84974152314504,47.09338427070215,21.11201367176762,3.993264783910325,0,1,1,1,Olf,0,1,1,1
229,S5,30,OFC,0.5,0.5019047619047619,0.6828571428571429,0.5730952380952381,44.681577913281444,37.56126678909853,55.20222981765833,16.406536145234465,34.072835728878694,25.626652517887358,39.18896676818205,13.92118621111038,0,0,1,0,Olf,0,0,1,0
230,S5,31,OFC,0.6154761904761904,0.5121428571428571,0.6447619047619049,0.7326190476190477,61.311662403930704,41.291580924298145,66.33372846784286,14.036121676096652,33.848189046257055,49.6888836002821,47.16978427097639,11.207403514743936,1,0,1,1,Olf,1,0,1,1
231,S5,32,OFC,0.5957142857142858,0.5319047619047619,0.7578571428571429,0.7930952380952381,31.557456864083704,16.413636622579514,34.01360307365432,5.044419059959704,46.864877464258726,20.26420059838984,22.557420677631693,4.091814279322195,1,0,1,1,Olf,1,0,0,0
232,S5,33,OFC,0.7666666666666667,0.6399999999999999,0.7864285714285714,0.8288095238095238,45.068932718130114,65.872408073444,59.72173256618257,5.988407581508093,108.38912967795177,34.62760087688769,38.409786642568044,4.548477470407849,1,1,1,1,Olf,0,0,0,0
233,S5,34,OFC,0.6785714285714286,0.7869047619047619,0.8785714285714287,0.908095238095238,177.16348354695975,92.67804469141475,140.04638151107457,14.816743206732351,390.1603058379658,59.22824760890489,72.10910221264312,10.492436907617376,1,1,1,1,Olf,1,1,0,0
234,S5,35,IFG,0.75,0.715,0.6966666666666667,0.7083333333333333,211.89069151598125,137.73063253910522,168.9699190541583,10.893580705631843,505.19489520791427,88.73759415202099,107.9679922766256,8.490838333540502,1,1,1,1,Frontal,0,1,0,0
235,S5,36,IFG,0.8128571428571428,0.7326190476190477,0.57,0.7838095238095237,52.64579443818521,19.326300279077245,30.362030553136787,2.4956454901954936,112.41602074411293,29.756452583272534,21.830485470944303,1.8026065864718523,1,1,0,1,Frontal,0,0,0,0
236,S5,37,IFG,0.7235714285714285,0.6711904761904762,0.5,0.5535714285714286,21.84936038920705,7.753106945385497,9.913229525140075,1.3256295110525271,64.92217629124971,11.085602397729707,9.553138160117607,1.1898640583436224,1,1,0,0,Frontal,1,0,0,0
237,S5,38,ACC,0.5657142857142856,0.5721428571428573,0.5804761904761905,0.6052380952380952,286.3838904200668,124.98695478261999,78.3690122560932,8.550206807673677,432.76482299019096,83.06688314765127,51.392929884290886,7.453330782837306,0,0,0,1,Frontal,0,0,0,0
238,S5,39,OFC,0.8414285714285714,0.505,0.6919047619047619,0.8354761904761905,33.14945809912275,29.541058161236553,28.826310524412964,4.702848199130847,68.95211728443962,21.456011848709913,20.5683255482258,3.481543971303317,1,0,1,1,Olf,0,0,0,0
239,S5,40,OFC,0.7909523809523811,0.5,0.5133333333333333,0.7621428571428572,30.57743135535799,17.513419420548267,27.63208734419937,5.3314914166498415,53.831863666758316,19.232805240682712,24.031533890646127,4.20091063931944,1,0,0,1,Olf,0,0,0,0
240,S5,41,OFC,0.6333333333333334,0.5,0.5402380952380952,0.789047619047619,45.640117236327114,36.09680593186045,48.85129755133664,6.711697288982742,68.6098535638746,34.71520913266482,38.69860796095031,5.297309515669158,1,0,0,1,Olf,1,0,0,1
241,S5,42,IFG,0.6028571428571429,0.5,0.5859523809523809,0.7926190476190478,500.5463073276146,204.49248092418213,183.71224438476537,17.0449184976944,663.5488229757873,171.03953635519727,140.961049531363,12.934763659609086,1,0,1,1,Frontal,0,0,1,1
242,S5,43,IFG,0.5790476190476191,0.5,0.5719047619047618,0.6807142857142858,118.17000344150377,57.1559579126255,112.94124973431087,21.222646768397354,70.912700792575,52.84664296795905,91.17724854410605,18.81589493019916,0,0,0,1,Frontal,0,0,0,1
243,S5,44,IFG,0.6492857142857142,0.5271428571428572,0.8066666666666666,0.9364285714285716,118.04119763700304,76.82740027120423,116.3848361180602,21.32093394119253,171.2880423505319,91.2014571225936,85.56842295372897,16.6882725208513,1,0,1,1,Frontal,0,0,0,0
244,S5,45,IFG,0.5157142857142858,0.5338095238095238,0.8302380952380952,0.7854761904761904,236.16422406851711,110.5977835443418,142.63785779568875,16.992681774268476,309.5643641778736,148.66400696284282,82.31628282938574,12.480117153025713,0,0,1,1,Frontal,0,0,1,1
245,S5,46,IFG,0.6319047619047621,0.7888095238095238,0.6561904761904762,0.9176190476190476,9.878195012832911,3.4737584878546963,3.7832410481989776,0.8119972807019191,16.928943574659645,6.6768620549008295,5.34779127302073,1.0496600841948454,1,1,1,1,Frontal,0,1,1,0
246,S5,47,ACC,0.5121428571428571,0.6735714285714287,0.6895238095238095,0.8735714285714286,28.57788319968443,14.897380258889624,16.520121409425435,3.0412779940887087,37.70816238607512,24.47499445101961,21.15961268893914,2.5780343321874954,0,1,1,1,Frontal,0,0,0,0
247,S5,48,MFG,0.5,0.6726190476190477,0.5771428571428572,0.8288095238095238,8.555181097085091,7.9816519924982865,6.4889938339686895,0.9072258202425132,6.954874875113301,4.737823197854811,7.56475860083788,0.7585140809383565,0,1,0,1,Frontal,0,0,0,0
248,S5,49,MFG,0.5016666666666667,0.7935714285714286,0.7276190476190476,0.9842857142857144,20.09872877435092,17.718794849669898,26.079169511906038,4.229479179107718,23.7612288694,8.620478249280064,17.738259226617817,2.8998051245164853,0,1,1,1,Frontal,0,0,1,1
249,S5,50,MFG,0.6207142857142858,0.7873809523809523,0.5588095238095238,0.9342857142857144,81.5842020719723,60.81326828927161,87.66369053921585,15.910041503698833,112.7880182150098,35.55707528429886,70.95605300443223,12.176188181712256,1,1,0,1,Frontal,1,0,0,0
250,S5,51,MFG,0.5,0.7442857142857143,0.7090476190476189,0.7688095238095238,289.41308679043505,219.52668049402905,228.28928662174908,26.767310931314892,281.4272115028316,121.0911022266952,160.02418250861976,21.92118629317631,0,1,1,1,Frontal,0,0,0,0
251,S5,52,SFG,0.6185714285714285,0.6169047619047621,0.5819047619047618,0.7380952380952381,125.68394839174223,31.90017729833284,30.648565301253377,3.5940673876535767,191.5762853013652,42.419796081635795,25.14384396677611,2.8761178818362763,1,1,0,1,Frontal,0,0,0,0
252,S5,53,SFG,0.7466666666666667,0.6026190476190476,0.8299999999999998,0.7233333333333334,83.21728477568227,51.28155906615322,56.73734741107602,5.869115285405876,154.00807466594688,35.04487399017883,41.69554662417251,4.740921037576217,1,1,1,1,Frontal,1,1,0,1
253,S5,54,SFG,0.6857142857142857,0.5,0.5,0.7190476190476189,32.67614083933968,17.90219541149556,20.599834435858952,3.8574035485984375,58.286223794771175,17.31954280162369,18.396079805077182,3.247715663018811,1,0,0,1,Frontal,0,0,0,0
254,S5,55,SFG,0.6916666666666667,0.5,0.5992857142857142,0.8061904761904761,106.36917186910351,35.17528303826361,43.36184836908368,4.629573063527892,167.48287018551494,33.08213214906641,32.7540812367516,3.661002512040279,1,0,1,1,Frontal,0,0,0,1
255,S5,56,SFG,0.7297619047619048,0.648809523809524,0.9285714285714284,0.7776190476190475,47.02198493299439,16.059119544987034,21.562432393273973,2.262668817484709,104.84053929022134,9.272603054740117,12.068946434459784,1.9134826675453565,1,1,1,1,Frontal,0,1,1,0
256,S5,57,SFG,0.554047619047619,0.5,0.7909523809523811,0.9597619047619048,43.02582598950699,8.642318414777744,9.668042953150714,0.956465225631288,63.00827258731096,7.189922798563773,5.77429283892238,0.6694133286848566,0,0,1,1,Frontal,0,0,0,0
257,S5,58,SFG,0.509047619047619,0.5066666666666667,0.5,0.85,36.817181295545616,6.900321569982876,7.0973367851325095,0.8196883269241072,49.095832014689634,4.495790056624909,7.074215493110755,1.173256527766626,0,0,0,1,Frontal,0,0,0,0
258,S5,59,SFG,0.6619047619047621,0.6421428571428572,0.5588095238095236,0.8564285714285713,35.93607849618175,12.771780249385671,20.73485104906162,2.509892600099452,79.09162854136218,18.067941634138137,16.007405527734527,1.9722982766554484,1,1,0,1,Frontal,0,1,0,0
259,S5,60,SFG,0.5569047619047621,0.5002380952380953,0.5002380952380953,0.8088095238095239,51.35953092310317,19.40161293093844,27.58143407121373,3.9950444317744505,30.603261122374434,22.12611210206337,24.614202605672325,3.3594583494682815,0,0,0,1,Frontal,0,0,0,0
260,S5,61,SFG,0.7188095238095238,0.6133333333333333,0.6569047619047621,0.7197619047619048,420.4878013647593,122.2509955454395,204.41255871934703,19.18762190884884,941.1377108144047,162.43112042074569,147.34076895275314,16.203562867270648,1,1,1,1,Frontal,0,0,0,0
261,S5,62,MFG,0.5333333333333334,0.5,0.5204761904761905,0.8233333333333333,260.9731178380289,99.89784014692907,104.76661795389879,12.545708631688822,368.3662977889435,85.19155084670585,80.08104231007347,10.107772980010948,0,0,0,1,Frontal,0,0,0,0
262,S5,63,MFG,0.5,0.5152380952380952,0.5811904761904761,0.792142857142857,118.85693936644992,49.94278311132783,48.03405647200643,6.144355317549072,100.21076627942229,61.864873718704615,37.708053078755576,4.8279910870665566,0,0,0,1,Frontal,0,0,0,0
263,S5,64,MFG,0.6009523809523809,0.8157142857142856,0.5,0.8759523809523809,18.74670126944716,13.100824036915775,14.126542832098124,1.8602093031449616,28.472089719762877,7.405277820957254,13.286476798965635,1.451182731251392,1,1,0,1,Frontal,1,0,0,0
264,S6,0,HC,0.6666666666666667,0.6783333333333335,0.795,0.6983333333333334,453.5585663873121,43.17159307409274,101.36842159996219,8.879518059052758,238.6959218469236,69.05979470526016,72.99122747703113,9.214833967904523,0,0,1,0,MTL,0,0,1,0
265,S6,1,HC,0.8916666666666666,0.8316666666666668,0.6449999999999999,0.6816666666666668,8.669208238583165,3.320146956529792,2.889353332611704,2.0610770839386343,4.041648367341396,1.960501307879124,3.23905075741288,1.734787793218395,1,1,0,0,MTL,0,0,0,0
266,S6,8,HC,0.7716666666666667,0.7283333333333334,0.74,0.67,270.55012824963507,328.5913537605729,166.61900842059117,33.49707369922635,158.64217921259467,156.71580979013441,244.18941126603485,40.70444486337613,1,0,1,0,MTL,0,0,1,0
267,S6,9,HC,0.7133333333333335,0.6916666666666667,0.6733333333333333,0.835,605.7254668202141,135.05570176005986,90.7906595422682,9.398908100390356,225.27563142935261,88.89450389293066,81.89798870813239,7.349412848339304,0,0,0,1,MTL,0,0,0,0
